FIRMA;DIL;Login;WaitTime;WaitCount;CustomMaxAnswered;MEDIATION_DURATION;SAAT
1;2;9;638;8;754;1262;1
2;2;19;673;15;721;321;1
2;2;18;647;20;721;586;1
2;2;19;604;13;721;285;1
1;1;16;0;0;3;0;1
3;2;4;336;3;837;485;1
4;1;9;0;0;116;1;1
1;1;16;0;0;2;0;1
3;1;8;0;0;2;1;1
3;2;4;622;5;837;543;1
3;2;4;608;4;837;475;1
4;1;9;0;0;3;0;1
2;2;18;687;21;700;604;1
4;1;14;0;0;3;1;1
2;2;19;556;12;721;290;1
2;2;18;535;16;721;511;1
1;2;9;725;9;754;1159;1
4;2;7;364;6;531;1245;1
1;1;15;0;0;3;1;1
1;1;15;0;0;3;1;1
4;2;7;599;6;674;990;1
2;2;19;555;17;721;426;1
2;2;18;360;17;370;655;1
4;1;9;0;0;116;1;1
3;1;8;0;0;2;0;1
4;1;9;0;0;3;1;1
2;2;18;566;22;558;700;1
4;2;7;709;6;764;910;1
1;2;9;705;8;754;1032;1
4;2;7;343;5;531;1148;1
2;2;16;349;10;370;330;1
3;2;4;592;4;837;322;1
2;2;18;643;22;579;630;1
2;2;18;643;22;648;661;1
4;1;9;0;0;3;1;1
2;2;17;263;8;261;339;1
1;1;16;0;0;2;1;1
2;2;18;674;22;700;563;1
2;2;18;565;21;558;646;1
2;2;17;301;9;261;315;1
3;1;8;0;0;2;0;1
2;2;18;489;17;529;565;1
1;1;16;0;0;2;1;1
1;1;16;0;0;2;1;1
1;2;10;549;8;609;1068;1
2;2;16;308;14;370;511;1
2;2;16;356;11;370;318;1
3;1;8;0;0;2;1;1
2;2;18;295;12;370;646;1
3;1;8;0;0;2;0;1
2;2;18;460;19;363;648;1
2;2;18;479;19;558;583;1
4;2;7;382;3;349;673;1
2;1;21;0;0;3;0;1
3;1;9;0;0;2;0;1
2;2;18;557;20;558;639;1
3;2;5;0;0;727;244;0
2;2;17;152;6;261;221;1
2;1;20;0;0;3;0;1
1;1;16;0;0;2;0;1
1;1;16;0;0;2;0;1
4;1;9;0;0;116;0;1
2;2;18;531;19;529;551;1
1;1;16;0;0;2;0;1
2;1;20;0;0;3;1;1
4;1;9;0;0;116;1;1
3;2;4;827;5;683;268;1
4;2;7;420;4;531;1238;1
1;1;16;0;0;2;1;1
4;1;14;0;0;3;1;1
1;2;9;155;2;132;276;1
2;2;18;508;17;529;540;1
2;1;20;0;0;3;1;1
3;2;4;462;3;598;620;1
1;2;14;145;3;270;334;1
3;2;4;365;3;564;836;1
2;2;18;456;18;363;595;1
1;2;12;242;4;344;614;1
4;1;14;0;0;3;0;1
2;2;18;302;14;370;674;1
4;1;14;0;0;3;1;1
2;2;16;310;15;370;520;1
2;2;16;317;12;370;320;1
1;2;10;541;7;609;971;1
2;2;17;329;14;370;527;1
4;2;7;474;4;349;762;1
4;1;14;0;0;3;1;1
2;1;20;0;0;3;0;1
4;2;7;100;2;348;347;1
2;2;18;301;13;370;698;1
2;2;18;325;11;370;522;1
3;1;9;0;0;2;0;1
2;2;18;313;10;370;503;1
2;2;15;317;10;342;349;1
4;1;11;0;0;3;114;1
2;2;18;294;11;370;577;1
3;2;4;351;2;390;681;1
4;1;11;0;0;3;0;1
1;2;10;566;8;344;731;1
3;2;4;40;1;410;562;1
2;1;20;0;0;3;0;1
2;2;18;293;10;370;512;1
3;2;4;413;3;390;659;1
2;2;17;211;7;261;311;1
1;2;25;0;0;291;0;0
4;1;14;0;0;3;1;1
2;1;22;298;14;387;435;0
2;1;20;0;0;3;0;1
3;1;9;0;0;2;0;1
2;1;20;0;0;3;1;1
2;2;16;303;11;370;326;1
2;2;16;340;14;370;556;1
2;2;16;328;15;370;508;1
2;2;17;142;3;143;162;1
4;1;15;0;0;3;0;1
2;2;16;355;13;370;329;1
4;1;14;0;0;3;0;1
1;2;12;247;4;344;665;1
4;1;14;0;0;34;1;1
1;1;16;0;0;2;0;1
2;2;16;305;14;370;513;1
2;2;16;338;10;370;323;1
4;1;15;0;0;34;1;1
2;1;20;0;0;47;0;1
2;2;17;303;13;370;321;1
4;1;13;0;0;3;1;1
4;2;7;63;2;348;529;1
3;2;4;240;2;390;597;1
2;1;20;0;0;47;1;1
1;1;16;0;0;53;1;1
2;1;20;0;0;3;0;1
4;2;7;312;2;349;362;1
1;2;12;292;5;344;752;1
2;2;16;325;10;261;335;1
4;2;7;210;1;348;114;1
1;2;22;327;6;355;290;0
1;2;12;204;4;344;602;1
4;2;7;0;0;488;12;0
1;1;16;0;0;42;0;1
2;2;17;130;5;261;196;1
4;2;7;183;3;348;522;1
1;2;15;0;0;247;111;0
2;1;20;0;0;3;1;1
3;1;9;0;0;273;0;1
2;2;16;307;10;342;346;1
1;1;16;0;0;42;0;1
1;1;16;0;0;53;0;1
2;2;17;202;6;261;368;1
4;1;15;0;0;3;0;1
1;1;16;0;0;86;0;1
1;2;12;254;3;270;210;1
1;1;16;0;0;45;0;1
2;2;17;181;6;261;349;1
3;1;9;0;0;273;0;1
2;2;17;215;6;261;356;1
1;1;16;0;0;45;0;1
2;1;20;0;0;48;0;1
3;1;10;175;1;456;85;0
2;2;17;190;7;261;362;1
2;1;20;0;0;48;0;1
2;2;17;202;7;261;340;1
2;2;17;188;3;170;194;1
1;2;15;0;0;247;23;0
3;2;4;352;1;410;387;1
1;1;16;0;0;53;37;1
2;2;18;61;1;143;48;1
4;1;13;0;0;29;15;1
3;1;9;0;0;273;1;1
2;2;17;188;6;261;354;1
2;2;17;202;4;170;224;1
1;2;14;227;4;132;309;1
4;1;15;0;0;34;1;1
4;1;15;0;0;34;0;1
2;2;16;152;6;261;226;1
1;2;14;121;1;132;156;1
2;2;17;154;4;143;214;1
1;1;16;0;0;53;0;1
4;2;7;0;0;205;0;0
2;1;19;0;0;48;1;1
2;1;19;0;0;202;11;1
1;1;16;0;0;86;0;1
2;1;19;0;0;167;1;1
2;2;17;252;5;170;196;1
2;2;17;0;0;174;1;0
4;1;14;0;0;29;32;1
3;2;4;143;1;410;388;1
2;2;17;31;2;143;136;1
1;1;16;0;0;53;22;1
1;2;9;0;0;273;96;0
2;1;20;0;0;48;1;1
1;1;16;0;0;86;1;1
2;2;16;0;0;16;0;0
1;1;16;0;0;53;6;1
1;1;16;0;0;53;40;1
2;1;19;0;0;202;46;1
3;2;7;406;4;802;371;0
4;2;7;138;1;205;302;0
4;1;15;48;2;236;108;0
1;1;16;0;0;53;8;1
1;1;16;97;2;358;120;0
2;1;19;0;0;48;0;1
2;1;21;0;0;593;3;0
1;2;15;62;2;113;129;0
2;1;20;0;0;202;0;1
2;2;18;0;0;183;0;0
2;1;19;0;0;48;0;1
2;1;20;0;0;202;0;1
2;1;19;0;0;48;1;1
2;2;17;41;3;143;169;1
1;1;16;0;0;53;7;1
4;1;15;0;0;110;0;1
1;1;15;195;5;461;107;0
2;2;18;37;1;16;15;0
4;1;15;0;0;29;1;1
2;1;20;0;0;350;0;1
4;2;7;78;1;348;239;1
1;1;16;0;0;53;0;1
2;1;19;0;0;202;0;1
2;1;19;0;0;107;17;1
1;2;14;177;3;132;342;1
2;2;17;53;4;143;157;1
2;1;20;0;0;322;0;1
1;1;16;0;0;37;51;1
3;1;9;0;0;210;271;1
1;1;16;0;0;108;12;1
4;1;14;0;0;110;1;1
2;2;19;100;1;134;62;1
2;1;19;0;0;202;45;1
4;1;15;421;10;400;641;0
3;2;5;120;1;394;725;0
4;1;15;0;0;110;1;1
2;1;21;100;3;593;200;0
2;1;19;0;0;202;1;1
1;1;16;0;1;140;27;0
1;2;13;33;1;113;130;1
4;2;7;0;0;439;45;0
4;2;7;282;2;348;142;1
2;2;17;0;0;16;1;0
1;2;21;235;4;300;232;0
1;1;16;0;0;53;0;1
4;1;15;18;1;236;99;0
2;1;20;0;0;202;1;1
3;1;10;22;1;456;131;0
1;1;16;0;0;37;0;1
4;1;15;0;0;110;0;1
4;1;14;0;0;29;0;1
1;1;16;0;0;86;1;1
1;1;16;0;0;37;1;1
4;1;15;0;0;183;1;0
4;2;7;0;0;205;346;0
2;1;19;0;0;202;33;1
1;2;22;367;7;355;263;0
3;1;9;0;0;210;1;1
1;2;15;0;0;113;25;0
4;2;7;0;0;205;15;0
2;2;18;6;1;44;39;0
1;1;16;0;0;132;0;1
2;2;19;48;3;44;1;0
2;2;18;0;0;25;0;0
1;2;15;0;0;113;75;0
3;1;10;87;1;456;78;0
2;1;21;0;0;593;0;0
4;1;14;0;0;110;0;1
1;2;21;210;12;810;615;0
1;2;15;0;0;113;5;0
2;1;22;466;8;498;296;0
1;1;16;0;0;93;1;1
1;2;15;54;1;113;30;0
2;2;18;44;2;143;135;1
2;2;18;34;2;44;141;0
2;2;18;20;1;44;132;0
1;1;16;334;7;461;244;0
4;2;7;0;0;317;1;0
1;1;16;0;0;108;10;1
1;2;22;323;6;300;256;0
2;1;25;126;6;104;173;0
1;1;16;0;0;108;0;1
1;1;16;0;0;108;0;1
2;1;22;468;9;498;320;0
3;1;10;0;0;274;174;0
2;2;18;0;0;183;0;0
2;2;18;28;1;143;52;1
2;2;18;28;1;44;105;0
2;2;17;0;0;16;1;0
4;2;7;0;0;488;0;0
4;1;14;0;0;698;3;0
1;1;16;79;1;227;7;0
1;1;15;99;2;227;59;0
3;1;10;399;5;418;454;0
4;2;7;0;0;317;0;0
4;1;14;0;0;110;24;1
4;1;15;0;0;110;28;1
4;1;14;0;0;110;1;0
1;1;16;0;0;132;9;1
2;2;17;0;0;183;14;0
1;2;25;0;0;291;1;0
3;1;10;370;4;437;317;0
4;1;15;0;0;236;9;0
4;1;15;0;0;110;1;1
1;2;24;256;6;389;245;0
2;1;21;0;1;593;113;0
2;2;18;0;0;16;42;0
4;1;14;0;0;226;26;0
3;2;5;126;1;686;344;0
3;1;10;312;4;464;183;0
1;1;16;94;3;312;84;0
4;1;15;69;1;236;41;0
2;2;18;0;0;25;0;0
2;2;18;111;6;550;133;0
2;1;21;189;7;263;238;0
2;1;21;105;3;593;170;0
1;1;16;0;0;140;15;0
4;1;13;0;0;183;4;0
2;1;21;59;2;593;140;0
2;2;17;0;0;16;4;0
4;1;15;0;0;440;15;0
1;1;16;0;0;195;0;0
4;1;13;0;0;236;0;0
1;1;16;80;4;461;130;0
3;1;10;66;2;464;208;0
2;1;21;0;0;593;41;0
1;2;15;0;0;247;1;0
4;1;14;147;3;797;59;0
1;1;16;73;2;227;77;0
2;1;22;384;7;498;394;0
3;1;10;325;3;464;267;0
2;2;18;0;0;23;22;0
2;2;17;14;1;16;8;0
4;1;15;7;1;236;96;0
4;1;13;84;1;544;30;0
3;1;10;431;4;464;218;0
4;1;14;12;1;440;16;0
1;2;15;0;0;277;0;0
1;1;15;0;0;270;56;0
1;2;19;0;0;291;29;0
2;2;17;108;7;183;172;0
1;1;15;163;5;461;135;0
2;2;18;0;0;183;0;0
3;1;10;56;1;464;171;0
4;2;7;0;0;488;0;0
4;2;7;0;0;488;1;0
1;2;24;160;8;810;411;0
2;2;17;88;6;183;181;0
2;2;18;0;0;183;0;0
1;2;22;363;6;355;259;0
4;2;7;0;0;488;6;0
4;1;14;22;2;698;75;0
2;1;22;388;8;498;455;0
2;2;18;0;0;183;0;0
2;2;17;72;4;183;171;0
4;2;7;0;0;488;0;0
1;2;21;170;5;300;270;0
4;2;7;128;2;351;110;0
4;1;15;0;0;698;88;0
2;2;17;80;5;183;180;0
4;1;13;116;4;797;224;0
4;1;13;6;1;797;69;0
1;1;16;114;3;358;108;0
4;1;13;9;1;698;9;0
4;1;14;202;6;797;144;0
3;2;5;198;2;394;648;0
4;2;7;322;3;351;316;0
2;2;18;0;0;183;0;0
2;2;18;0;0;183;0;0
1;2;24;44;1;291;27;0
2;1;22;327;13;383;370;0
2;1;21;308;12;387;295;0
2;1;21;278;12;387;306;0
1;1;15;159;4;461;110;0
4;1;14;164;5;797;181;0
4;1;13;70;1;698;11;0
2;1;21;280;13;387;292;0
2;2;17;0;0;183;10;0
2;2;18;0;0;183;0;0
1;1;16;189;4;461;121;0
1;2;25;0;0;389;1;0
2;1;22;318;14;387;408;0
2;1;21;322;13;387;368;0
4;1;16;222;11;247;469;0
4;2;7;98;1;351;86;0
4;1;14;22;2;698;54;0
2;2;18;9;1;183;21;0
1;2;25;0;0;389;0;0
4;1;12;178;4;797;153;0
4;1;14;0;0;797;33;0
1;2;23;137;2;389;121;0
2;1;22;295;14;387;363;0
4;2;7;0;0;488;203;0
2;2;18;0;0;183;0;0
3;1;10;408;5;418;320;0
1;1;16;382;10;440;253;0
2;2;17;0;0;183;4;0
4;1;14;141;2;797;61;0
2;1;20;303;13;272;244;0
1;2;23;220;8;389;272;0
2;2;17;124;7;183;163;0
1;1;16;231;5;461;198;0
4;1;13;150;4;797;151;0
4;1;16;214;10;258;339;0
2;2;16;165;2;183;27;0
3;2;5;301;1;686;251;0
3;2;5;129;1;686;413;0
4;1;14;522;4;797;205;0
4;1;16;324;9;343;653;0
2;1;22;391;15;380;426;0
2;2;17;175;7;183;122;0
2;1;22;309;14;387;387;0
1;2;25;0;0;291;58;0
1;1;16;272;6;461;193;0
2;2;18;0;0;183;9;0
4;1;14;410;4;797;234;0
1;2;21;83;5;356;208;0
1;1;16;187;6;461;199;0
4;1;13;606;4;797;182;0
1;2;15;147;3;356;103;0
2;2;18;4;1;183;35;0
1;2;23;254;7;389;275;0
3;1;10;397;4;418;297;0
1;1;16;218;11;595;396;0
2;2;18;116;3;176;75;0
4;1;16;338;10;343;671;0
1;2;21;90;6;304;353;0
2;2;18;19;1;183;22;0
1;2;21;100;5;356;169;0
2;2;18;158;7;176;103;0
4;2;7;98;2;351;438;0
1;2;22;301;5;300;228;0
3;1;10;346;7;397;463;0
2;2;18;0;0;183;3;0
4;2;7;260;2;351;328;0
4;1;15;510;10;479;542;0
1;2;24;188;8;389;243;0
1;1;16;406;10;440;245;0
2;2;18;162;5;171;132;0
4;2;7;18;2;351;486;0
2;1;21;309;14;387;419;0
2;2;19;80;3;437;125;0
1;2;24;200;9;389;259;0
2;2;17;115;5;183;180;0
2;1;21;316;14;315;371;0
4;2;7;14;1;351;263;0
2;2;18;116;4;327;127;0
2;2;18;134;4;176;110;0
3;1;9;165;5;564;380;0
4;1;16;254;12;267;766;0
1;2;20;108;5;616;288;0
1;1;16;374;10;446;251;0
2;2;17;175;7;183;142;0
2;2;17;84;6;183;172;0
1;1;16;376;11;446;276;0
4;1;15;335;9;347;667;0
4;1;15;392;9;372;632;0
2;1;22;309;15;387;383;0
3;2;5;55;1;686;392;0
2;2;18;82;5;176;143;0
1;2;23;208;7;389;270;0
2;2;18;58;4;176;158;0
1;1;16;357;9;595;409;0
2;2;17;130;5;176;167;0
4;1;16;213;11;247;477;0
1;2;20;191;6;616;241;0
1;2;22;495;10;483;343;0
2;2;18;120;6;176;118;0
2;1;22;165;11;244;258;0
2;1;21;373;16;335;365;0
2;1;21;290;13;272;278;0
1;2;21;95;5;356;170;0
2;1;22;351;14;387;379;0
1;1;16;195;10;595;460;0
3;1;10;192;7;564;412;0
2;2;19;109;5;550;100;0
4;1;17;204;7;258;177;0
2;1;22;355;15;387;381;0
2;2;18;73;5;176;177;0
1;2;20;130;6;616;298;0
2;1;20;144;11;263;378;0
1;1;13;370;7;595;124;0
3;1;10;165;6;564;366;0
2;2;19;88;4;437;121;0
4;2;7;112;2;351;168;0
2;2;18;106;4;167;131;0
1;2;21;115;6;300;387;0
1;2;24;482;17;583;646;23
2;2;19;239;9;503;548;0
3;1;9;204;4;268;456;0
4;1;15;248;11;267;618;0
2;2;17;163;4;167;88;0
2;1;21;296;13;387;324;0
4;1;15;190;9;258;345;0
2;2;18;93;3;437;107;0
2;2;18;93;5;550;159;0
2;2;19;371;11;520;340;23
2;2;18;120;4;171;158;0
3;1;9;151;3;564;226;0
1;2;20;245;7;429;182;0
1;2;20;257;4;356;106;0
1;1;13;402;8;595;320;0
3;1;9;150;3;564;207;0
2;1;21;217;8;263;313;0
1;2;21;92;4;356;86;0
3;2;6;275;2;531;684;0
2;2;19;127;6;550;122;0
3;1;9;153;4;564;391;0
4;2;7;77;1;647;276;0
2;2;18;160;6;550;126;0
4;1;16;217;10;251;398;0
2;2;19;74;5;437;129;0
4;2;7;129;2;647;331;0
1;2;21;149;4;356;129;0
2;2;19;72;4;437;93;0
2;2;19;309;7;503;398;0
2;2;19;96;6;437;146;0
1;1;15;351;8;595;339;0
2;1;20;259;9;263;378;0
2;2;18;118;5;327;175;0
4;1;16;218;11;258;371;0
3;1;8;397;3;463;395;0
3;1;8;213;6;564;302;0
4;1;17;170;8;258;265;0
4;2;7;258;3;647;98;0
4;2;7;315;2;333;208;0
2;1;20;166;11;263;382;0
2;1;21;292;12;387;313;0
2;2;18;96;5;437;165;0
4;2;7;81;2;647;349;0
4;2;7;256;2;333;133;0
3;2;5;585;1;0;181;0
3;1;8;547;4;463;268;0
4;2;7;61;2;647;233;0
4;1;18;125;7;236;202;0
2;2;19;299;8;503;421;0
2;1;21;261;9;263;333;0
1;2;15;242;4;616;139;0
2;1;20;132;10;263;385;0
2;1;21;320;15;332;353;0
2;2;19;433;6;550;121;0
2;2;19;85;3;437;124;0
3;2;7;754;5;859;800;23
3;1;9;138;2;564;175;0
1;1;13;422;9;595;0;0
4;2;7;125;2;647;205;0
3;1;8;383;6;564;171;0
3;2;8;517;3;794;351;0
1;2;20;181;5;616;257;0
2;2;19;113;5;550;93;0
2;2;19;124;3;437;132;0
2;2;19;77;5;550;130;0
4;1;15;138;7;258;341;0
3;1;8;203;5;564;161;0
4;1;16;124;7;258;280;0
2;1;21;241;9;263;330;0
1;2;21;372;9;616;258;0
2;1;39;0;0;67;0;23
1;2;21;381;9;616;282;0
1;2;23;140;7;810;227;0
2;1;21;300;14;315;323;0
1;2;20;183;6;616;275;0
2;1;20;251;13;263;289;0
2;2;19;94;4;550;105;0
4;2;7;238;4;807;437;23
2;2;19;119;6;550;163;0
1;2;22;396;10;412;428;0
4;1;17;195;7;258;208;0
2;1;22;180;10;244;177;0
4;1;17;251;9;236;184;0
1;2;21;276;7;616;205;0
4;2;7;477;3;614;326;0
1;2;23;173;8;810;399;0
4;1;16;150;8;258;332;0
1;1;13;386;8;595;111;0
2;2;19;118;5;550;101;0
1;2;21;198;5;616;273;0
4;1;16;225;8;258;239;0
2;1;22;137;9;244;201;0
2;2;19;321;4;550;119;0
3;1;8;572;6;564;175;0
1;2;21;579;10;564;354;0
1;2;21;411;9;616;255;0
2;1;21;197;7;263;271;0
4;1;17;180;10;258;208;0
2;2;19;383;6;550;169;0
4;1;17;177;7;258;193;0
4;1;17;203;10;258;245;0
3;1;8;416;4;564;269;0
2;2;19;91;4;550;123;0
1;2;21;225;5;616;163;0
2;2;19;323;5;550;135;0
1;2;21;157;10;810;349;0
3;2;7;228;4;802;400;0
2;2;19;361;9;503;422;0
2;1;24;237;9;237;112;0
1;2;21;151;9;810;353;0
2;2;19;295;5;503;349;0
2;2;19;403;9;503;362;0
2;1;21;180;12;244;260;0
2;1;22;186;11;244;208;0
2;2;19;397;11;437;311;0
2;2;19;85;4;550;100;0
2;2;18;116;5;550;160;0
1;2;21;388;10;616;273;0
3;2;7;311;3;802;313;0
4;1;17;184;9;258;224;0
2;2;19;384;11;520;381;23
4;1;16;170;9;258;205;0
4;2;7;124;1;647;139;0
2;1;22;185;12;244;247;0
2;2;19;239;9;503;482;0
4;1;16;202;6;258;161;0
4;1;18;124;8;236;212;0
2;2;19;347;9;503;435;0
4;2;7;469;2;614;302;0
1;1;11;225;6;438;582;0
1;2;21;185;12;810;529;0
4;2;7;31;1;647;154;0
2;2;19;482;9;503;325;0
4;1;17;207;9;258;187;0
2;2;20;357;10;437;326;0
2;2;19;375;5;550;164;0
1;2;21;379;8;616;282;0
2;1;22;186;11;244;226;0
2;2;19;468;11;476;335;0
4;1;17;181;8;258;187;0
2;2;19;297;7;503;339;0
2;2;19;301;6;503;409;0
2;2;19;339;8;503;385;0
2;1;21;163;12;244;255;0
4;1;17;88;8;236;257;0
4;1;17;114;9;236;249;0
1;2;22;460;10;461;390;0
1;2;21;199;9;810;377;0
4;1;17;175;7;258;190;0
4;2;7;314;2;647;122;0
3;1;9;293;4;314;377;0
4;2;7;231;4;614;481;0
2;2;19;346;8;503;355;0
3;1;9;126;2;167;312;0
4;1;18;130;3;167;143;0
1;2;22;346;10;646;437;0
4;1;16;200;10;258;231;0
4;2;7;421;3;614;317;0
4;1;17;189;9;258;189;0
2;2;18;255;9;520;301;23
1;2;21;521;10;616;201;0
1;2;21;435;10;616;302;0
1;2;22;386;9;468;420;0
4;1;18;143;7;236;190;0
2;1;25;99;5;136;215;0
2;1;21;214;13;244;208;0
2;2;20;447;12;476;334;0
4;1;18;100;5;236;140;0
2;1;28;0;0;67;1;0
4;1;17;231;9;236;201;0
1;2;21;523;9;531;292;0
2;2;19;447;11;476;375;0
4;2;7;375;5;807;612;23
2;2;19;293;8;486;369;0
4;1;17;197;8;236;219;0
3;2;7;392;6;714;886;23
4;2;7;514;4;601;572;0
2;2;19;451;13;476;395;0
4;2;7;460;3;601;426;0
4;1;18;102;6;236;141;0
2;2;19;353;12;520;411;23
2;1;25;85;5;103;135;0
4;1;17;173;8;236;238;0
2;1;22;183;11;244;212;0
4;2;7;343;4;614;539;0
4;2;7;299;4;614;646;0
2;1;22;191;10;244;261;0
2;1;23;169;10;244;188;0
1;2;21;167;12;810;481;0
2;1;28;18;1;67;52;0
2;2;18;445;10;476;349;0
4;1;18;205;8;236;207;0
2;2;19;371;13;520;420;23
1;2;21;178;12;810;377;0
1;1;35;50;2;351;66;23
2;1;22;137;11;244;185;0
4;1;18;210;6;185;125;0
4;2;7;448;2;601;209;0
2;1;22;196;11;244;165;0
4;1;17;160;8;236;230;0
1;2;23;138;6;810;189;0
4;1;18;134;5;236;167;0
3;1;10;49;2;124;202;0
4;1;21;0;0;49;0;0
2;2;19;375;14;579;399;23
2;1;23;165;9;244;179;0
2;1;22;109;8;244;219;0
2;2;18;404;13;520;363;23
1;2;21;190;12;810;562;0
2;1;23;183;12;244;201;0
1;2;24;595;15;856;225;23
3;1;12;0;0;125;0;23
1;2;21;161;11;810;459;0
1;2;24;139;5;810;161;0
1;2;21;328;13;810;531;0
4;1;27;84;2;203;61;23
4;1;18;156;4;167;134;0
2;2;19;365;12;520;501;23
4;1;17;71;4;49;235;0
3;2;7;419;3;887;489;23
4;1;19;6;1;49;45;0
4;1;18;45;2;49;129;0
4;2;7;442;4;495;362;23
2;1;28;42;3;67;102;0
2;2;20;341;9;437;336;0
4;1;29;5;1;19;17;23
4;2;7;234;4;807;498;23
2;1;25;80;7;104;236;0
2;1;24;233;8;237;115;0
2;1;25;132;5;136;186;0
3;2;7;405;3;802;371;0
2;2;18;263;10;520;474;23
2;1;24;112;6;141;204;0
2;2;20;343;10;520;469;0
1;2;24;589;14;856;179;23
4;1;17;132;6;236;153;0
4;1;18;206;5;185;96;0
2;1;25;78;6;104;222;0
1;2;24;152;5;856;179;0
2;1;28;0;0;67;32;0
2;1;39;0;0;67;1;23
2;2;20;360;12;520;324;23
3;2;8;518;4;794;393;0
3;2;7;598;6;714;791;23
4;1;27;0;0;160;0;23
4;1;26;0;0;19;0;23
1;2;18;139;5;810;192;0
2;1;28;42;2;67;102;0
4;1;19;0;1;49;7;0
2;1;25;89;6;103;140;0
3;2;7;756;5;887;594;23
4;1;18;65;3;49;184;0
4;1;18;27;2;49;155;0
3;2;7;505;5;887;529;23
4;1;19;34;2;49;166;0
1;2;24;734;16;856;535;23
1;2;24;737;18;729;667;23
1;2;22;462;11;856;186;0
3;1;10;6;1;124;165;0
2;2;19;365;12;520;418;23
1;2;24;608;15;856;462;23
1;2;24;490;18;583;643;23
2;2;19;389;11;520;370;23
2;2;20;394;14;579;434;23
4;1;20;0;0;49;0;0
2;1;28;42;3;67;102;0
2;2;20;302;18;579;487;23
2;2;20;486;14;520;340;23
4;1;29;0;0;18;1;23
3;2;7;413;7;522;713;23
4;1;21;0;0;49;0;0
2;1;28;0;0;67;22;0
4;1;19;20;1;49;44;0
4;1;20;0;0;49;1;0
4;1;26;0;0;19;1;23
3;1;12;0;0;141;16;23
2;1;40;0;0;67;7;23
3;1;10;74;1;124;41;0
1;1;35;0;0;104;14;23
2;1;39;0;0;67;62;23
4;2;7;105;4;807;207;23
2;1;39;0;0;67;1;23
4;2;7;210;3;807;599;23
1;2;24;741;19;729;677;23
2;2;19;384;11;520;374;23
3;1;11;0;0;124;84;0
4;2;7;372;5;807;455;23
2;1;39;0;0;67;0;23
3;2;7;734;5;859;655;23
3;2;7;529;6;714;792;23
1;2;24;660;15;856;410;23
3;1;13;0;0;125;1;0
1;2;24;756;15;856;155;23
4;1;17;1;1;49;10;0
2;1;39;0;0;67;0;23
3;1;13;0;0;125;52;0
2;2;20;449;14;520;311;23
2;1;39;0;0;67;1;23
2;2;20;355;18;579;518;23
2;1;39;0;0;67;1;23
1;2;24;639;22;648;551;23
1;2;24;667;17;856;324;23
4;1;27;0;0;90;0;23
4;1;30;0;0;19;0;23
1;2;24;712;20;650;758;23
2;1;44;91;10;309;124;23
1;2;24;768;14;856;188;23
2;1;29;0;0;67;0;0
4;1;29;0;0;19;0;23
4;1;30;0;0;19;1;23
1;2;24;828;18;840;570;23
4;1;26;0;0;19;13;23
2;1;39;0;0;67;0;23
1;2;24;767;16;749;644;23
3;2;7;643;7;649;858;23
3;2;7;753;5;647;508;23
4;1;27;0;0;19;0;23
2;2;20;345;14;579;370;23
2;2;20;351;15;579;433;23
4;2;7;572;6;652;408;23
1;2;24;656;20;650;809;23
1;2;24;714;14;856;466;23
1;2;24;579;13;856;146;23
4;2;7;405;4;807;220;23
4;1;30;0;0;19;0;23
2;2;20;410;15;579;435;23
4;1;28;2;1;19;47;0
1;2;24;795;14;856;192;23
2;2;20;366;12;520;343;23
1;2;24;636;19;648;670;23
2;2;19;430;13;520;349;23
4;1;28;0;0;19;0;0
1;2;24;776;17;769;633;23
3;1;12;0;0;141;0;23
1;2;24;628;21;648;685;23
3;1;12;0;0;125;3;23
1;2;23;522;24;530;548;23
2;1;39;0;0;67;0;23
1;2;24;445;23;578;797;23
3;1;12;0;0;141;123;23
1;1;36;0;0;104;15;23
4;1;30;0;0;46;0;23
1;2;24;329;21;583;649;23
3;1;12;0;0;125;0;23
2;1;44;0;0;54;0;23
2;1;44;0;0;136;26;23
1;1;36;0;0;112;99;23
1;2;24;405;22;581;745;23
2;1;44;0;0;54;0;23
1;2;24;274;19;583;838;23
4;2;7;409;5;807;236;23
4;1;29;0;0;19;1;23
2;2;20;400;16;579;356;23
2;2;19;339;16;579;446;23
2;2;20;319;16;579;441;23
4;2;7;109;5;807;375;23
1;2;24;489;18;583;299;23
4;1;26;0;0;8;16;23
4;1;26;0;0;3;0;23
2;1;39;0;0;67;11;23
4;1;29;0;0;19;0;23
4;1;30;0;0;46;1;23
2;1;42;0;0;3;0;23
1;2;24;437;20;557;492;23
1;2;24;624;19;648;798;23
4;1;26;0;0;18;17;23
4;1;29;0;0;19;1;23
2;2;19;519;18;546;417;23
4;2;7;95;5;807;493;23
2;1;42;0;0;3;23;23
2;2;20;483;15;579;366;23
4;2;7;670;5;807;193;23
2;1;43;156;13;287;286;23
2;1;44;0;0;54;0;23
1;2;24;353;21;581;795;23
1;2;24;303;17;583;637;23
1;1;36;0;0;112;5;23
4;1;24;0;0;19;0;23
1;1;36;0;0;112;28;23
2;1;42;0;0;3;0;23
2;1;42;0;0;3;0;23
2;1;42;0;0;3;0;23
2;2;20;345;15;579;397;23
4;1;30;0;0;19;0;23
4;1;26;0;0;3;0;23
4;2;7;199;5;807;281;23
2;1;42;0;0;3;0;23
2;1;41;0;0;25;52;23
4;1;26;0;0;3;0;23
